"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TangWen2: <U+7F8E><U+5F0F><U+7206><U+6599><U+9769><U+547D><U+518D><U+6380><U+8D77><U+9AD8><U+6F6E>:<U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+516C><U+5E03><U+5965><U+5DF4><U+9A6C>2012<U+5E74><U+8FDE><U+4EFB><U+7ADE><U+9009><U+65F6><U+63A5><U+53D7><U+9A6C><U+6765><U+897F><U+4E9A><U+5546><U+4EBA><U+5218><U+7279><U+5DE6>Jho Low<U+7684><U+8D5E><U+52A9>2160<U+4E07>,<U+6B64><U+4EBA><U+76EE><U+524D><U+6B63><U+5728><U+88AB><U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+901A><U+7F09><U+3010><U+574A><U+95F4><U+6D41><U+4F20>Jho Low<U+662F><U+4E2D><U+56FD><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+79C1><U+751F><U+5B50>,<U+76EE><U+524D><U+8EB2><U+5728><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+5730><U+76D8><U+3011>https://t.co/Y6N…",FALSE,0,NA,2019-09-28 12:38:59,FALSE,NA,"1177925671622004736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yunyunfengfeng",352,TRUE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: KEEP AMERICA GREAT! #cnn",FALSE,0,NA,2019-09-28 12:38:24,FALSE,NA,"1177925523252617217",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: MAKE AMERICA GREAT AGAIN! #cnn",FALSE,0,NA,2019-09-28 12:38:23,FALSE,NA,"1177925521126105088",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: PRESIDENTIAL HARASSMENT! #cnn",FALSE,0,NA,2019-09-28 12:38:23,FALSE,NA,"1177925519792377857",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"RT @amteve: @twmentality1 Exactly. This is full-on panic. Just consider this the entertainment portion of the #realDonaldTrump sh*t show. N…",FALSE,0,NA,2019-09-28 12:37:33,FALSE,NA,"1177925309112492032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flood_rena",10,TRUE,FALSE,NA,NA
"RT @TangWen2: <U+7F8E><U+5F0F><U+7206><U+6599><U+9769><U+547D><U+518D><U+6380><U+8D77><U+9AD8><U+6F6E>:<U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+516C><U+5E03><U+5965><U+5DF4><U+9A6C>2012<U+5E74><U+8FDE><U+4EFB><U+7ADE><U+9009><U+65F6><U+63A5><U+53D7><U+9A6C><U+6765><U+897F><U+4E9A><U+5546><U+4EBA><U+5218><U+7279><U+5DE6>Jho Low<U+7684><U+8D5E><U+52A9>2160<U+4E07>,<U+6B64><U+4EBA><U+76EE><U+524D><U+6B63><U+5728><U+88AB><U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+901A><U+7F09><U+3010><U+574A><U+95F4><U+6D41><U+4F20>Jho Low<U+662F><U+4E2D><U+56FD><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+79C1><U+751F><U+5B50>,<U+76EE><U+524D><U+8EB2><U+5728><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+5730><U+76D8><U+3011>https://t.co/Y6N…",FALSE,0,NA,2019-09-28 12:36:04,FALSE,NA,"1177924935357874176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrokensixEric",352,TRUE,FALSE,NA,NA
"What about evangelical support for international adoption?  #InternationalAdoption in the US has been gutted by bot… https://t.co/LPqIptaVPp",FALSE,0,NA,2019-09-28 12:35:54,TRUE,NA,"1177924895935782912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PurpleParty13",0,FALSE,FALSE,NA,NA
"@RepMattGaetz #Democrats have known since Nov 5th 2016, that they have no hope, no chance of any kind until 2024, a… https://t.co/hDyvX1hyqw",FALSE,1,"RepMattGaetz",2019-09-28 12:33:32,TRUE,"1177629414785454082","1177924301112168449","818948638890217473","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheTruthSekr",0,FALSE,FALSE,NA,NA
"RT @TonySpivey1968: What needs to happen and that is these bans need to be lifted and those governors need to pay every shops rent for a ye…",FALSE,0,NA,2019-09-28 12:33:21,FALSE,NA,"1177924252969897984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briansh89610490",17,TRUE,FALSE,NA,NA
"RT @wessema64: @AP @Argus911 If you can't beat him, impeach him. #realDonaldTrump  #MAGA",FALSE,0,NA,2019-09-28 12:27:29,FALSE,NA,"1177922777157816320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmatteo76",3,TRUE,FALSE,NA,NA
"RT @wessema64: @AP @Argus911 If you can't beat him, impeach him. #realDonaldTrump  #MAGA",FALSE,0,NA,2019-09-28 12:25:13,FALSE,NA,"1177922207667773440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jonesca100",3,TRUE,FALSE,NA,NA
"RT @TangWen2: <U+7F8E><U+5F0F><U+7206><U+6599><U+9769><U+547D><U+518D><U+6380><U+8D77><U+9AD8><U+6F6E>:<U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+516C><U+5E03><U+5965><U+5DF4><U+9A6C>2012<U+5E74><U+8FDE><U+4EFB><U+7ADE><U+9009><U+65F6><U+63A5><U+53D7><U+9A6C><U+6765><U+897F><U+4E9A><U+5546><U+4EBA><U+5218><U+7279><U+5DE6>Jho Low<U+7684><U+8D5E><U+52A9>2160<U+4E07>,<U+6B64><U+4EBA><U+76EE><U+524D><U+6B63><U+5728><U+88AB><U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+901A><U+7F09><U+3010><U+574A><U+95F4><U+6D41><U+4F20>Jho Low<U+662F><U+4E2D><U+56FD><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+79C1><U+751F><U+5B50>,<U+76EE><U+524D><U+8EB2><U+5728><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+5730><U+76D8><U+3011>https://t.co/Y6N…",FALSE,0,NA,2019-09-28 12:24:54,FALSE,NA,"1177922126625624064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ziyoutiandi",352,TRUE,FALSE,NA,NA
"Impeachment has just become a “C” word. Courage by House Democrats to Charge #realDonaldTrump with Corruption, desp… https://t.co/oANcRpE0IF",FALSE,0,NA,2019-09-28 12:22:30,TRUE,NA,"1177921523774038016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cittadino1914",0,FALSE,FALSE,NA,NA
"If you don't keep up on politics here's exactly why what Trump did broke his oath of office and why he needs to be… https://t.co/TiBhzQMFyh",FALSE,0,NA,2019-09-28 12:21:22,TRUE,NA,"1177921237995139074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamianNass",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: Can you imagine if these Do Nothing Democrat Savages, people like Nadler, Schiff… https://t.co/fXqmLZyCWT",FALSE,0,NA,2019-09-28 12:18:18,TRUE,NA,"1177920465270181888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"@MrJohnJohn @GGevirtz @Ireland0828 @mmpadellan @CitizensFedUp @milesjreed @wvjoe911 @RockyMntnMike RepubliCons figh… https://t.co/hmdmZKA4Me",FALSE,3,"MrJohnJohn",2019-09-28 12:15:50,TRUE,"1177624923499614209","1177919843674312705","16514204","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","carreramae",3,FALSE,FALSE,NA,NA
"RT @TammyLo06304602: I vape. I quit smoking with the aid of e cigs. I'm an adult. I use nicotine vape liquid, not illicit THC pods. Why are…",FALSE,0,NA,2019-09-28 12:12:11,FALSE,NA,"1177918927604768768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FitchAtticus",39,TRUE,FALSE,NA,NA
"RT @Timjohnson2696: Not everybody want to be a vegan ! Help us get you the best American <U+0001F969>!  Let’s make sure your beef was grown in the <U+0001F1FA><U+0001F1F8>…",FALSE,0,NA,2019-09-28 12:10:20,FALSE,NA,"1177918459419607040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kan7sas",2,TRUE,FALSE,NA,NA
"#MAGA #realDonaldTrump #WhistleblowerComplaint https://t.co/lRed9X0dns",FALSE,0,NA,2019-09-28 12:09:43,FALSE,NA,"1177918304498913280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KennyMicklovin",0,FALSE,FALSE,NA,NA
"BBC News - Who listens in on a president's phone call?
https://t.co/9DYoq3jYdL #Trump @realDonaldTrump… https://t.co/QvTem4RXG5",FALSE,2,NA,2019-09-28 12:09:42,TRUE,NA,"1177918300145123329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Allan78727186",0,FALSE,FALSE,NA,NA
"Yes, maybe the only stable one near the top of our country. #boguspotus #realdonaldtrump and #senatemajldr McConnel… https://t.co/BVdfwPsi4b",FALSE,0,NA,2019-09-28 12:09:24,TRUE,NA,"1177918224756858880",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","myhandle1203",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT realDonaldTrump: https://t.co/8IKwvJW4tQ #cnn",FALSE,0,NA,2019-09-28 12:08:25,FALSE,NA,"1177917977066389504",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"RT @TammyLo06304602: I vape. I quit smoking with the aid of e cigs. I'm an adult. I use nicotine vape liquid, not illicit THC pods. Why are…",FALSE,0,NA,2019-09-28 12:06:35,FALSE,NA,"1177917517525856256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kdbaker11575mb",39,TRUE,FALSE,NA,NA
"Just wait with your weekend coffee for the tweets to continue trying to justify crime and corruption. So frightened… https://t.co/vHHm57gWYd",FALSE,0,NA,2019-09-28 12:04:56,TRUE,NA,"1177917104445673472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dancingbear6",0,FALSE,FALSE,NA,NA
"RT @TonySpivey1968: What needs to happen and that is these bans need to be lifted and those governors need to pay every shops rent for a ye…",FALSE,0,NA,2019-09-28 12:04:27,FALSE,NA,"1177916981917429760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kdbaker11575mb",17,TRUE,FALSE,NA,NA
